;name;lat;lon;totalArea_m2;country;source;infra_EVFC_bool;infra_Grid_bool;lc_LandCoverInfo;lc_FreightHub_bool;lc_FreightHub_w1km_bool;lc_Urbanisation;label_TPC;label_SSTPA;tenT_CoreN_w2km_bool;tenT_CoreN_minDist_km;tenT_CoreN_roadName;tenT_CompN_w2km_bool;tenT_CompN_minDist_km;tenT_CompN_roadName;tenT_TotalN_minDist_km;tenT_UrbanNode_w5km_bool;tenT_UrbanNode_w5km_name;score_TrucksNearby;score_TrucksTotal
8585;Parking;64.4777;27.415;784;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0045699335002277;N022;0.0;False;-;Low;Low
8586;Parking;43.1405;13.1793;782;IT;Mixed;False;False;Mine, dump and construction sites;False;False;rural;Low;False;False;52.12930551036597;E055;True;0.051941847137925;;0.0;False;-;Low;Low
8587;Parking;56.6687;21.9814;769;LV;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;65.8284155353888;E022;True;0.0441031784698058;A009;0.0;False;-;Low;Low
8588;Parking;66.2562;29.0887;767;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0012641933844805;E063;0.0;False;-;Low;Low
8589;Parking;54.753;-7.4477;751;UK;CRS and Others;False;False;Agricultural areas;False;False;city;Low;False;False;;;True;0.0285717549345758;E161;0.0;False;-;Low;Low
8590;Parking;47.1166;17.1289;737;HU;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;51.78258757330241;E71;True;0.0039565338711095;E66;0.0;False;-;Low;Low
8591;Parking;65.1252;28.931;733;FI;OSM;False;False;Water bodies;False;False;rural;Low;False;False;;;True;0.0004076063246933;E063;0.0;False;-;Low;Low
8592;Parking;64.5789;26.8376;733;FI;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0028748622148356;N022;0.0;False;-;Low;Low
8593;Parking;51.8891;-4.9709;724;UK;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;9.503557628556832;E300;True;0.2140385574951139;E300;0.0;False;-;Low;Low
8594;Parking;51.8757;0.4696;724;UK;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;32.36008145441217;M025;True;0.1350759264733988;E422;0.0;False;-;Low;Low
8595;Parking;63.9955;27.4043;710;FI;OSM;False;False;Unclassified;False;False;suburb;Low;False;False;;;True;0.0045230711427356;E063;0.0;False;-;Low;Low
8596;Parking;61.2031;8.2709;709;NO;CRS and Others;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0558776304160878;E16;0.0;False;-;Low;Low
8597;Parking;62.5698;26.9981;705;FI;Mixed;False;False;Water bodies;False;False;rural;Low;False;False;75.35406517124555;E075;True;0.0031254883480928;E063;0.0;False;-;Low;Low
8598;Parking;54.298;-7.4674;703;UK;OSM;False;False;Unclassified;False;False;rural;Low;False;False;;;True;0.0430694609053543;E181;0.0;False;-;Low;Low
8599;Parking;40.6519;15.9217;702;IT;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;38.01671664969247;E045;True;0.2932621889741673;;0.0;False;-;Low;Low
8600;Parking;66.8163;28.5707;696;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0180233236451761;N082;0.0;False;-;Low;Low
8601;Parking;63.9124;23.398;692;FI;CRS and Others;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0299583485581749;;0.0;False;-;Low;Low
8602;Parking;67.7058;26.7546;684;FI;OSM;False;False;Wetlands;False;False;rural;Low;False;False;;;True;0.0108587257522745;E075;0.0;False;-;Low;Low
8603;Parking;52.8266;19.7609;684;PL;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;33.583115387750404;E077;True;0.0304353957033151;E000;0.0;False;-;Low;Low
8604;Parking;66.6898;27.9088;683;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0128369665867637;E063;0.0;False;-;Low;Low
8605;Parking;55.1634;-4.9478;673;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;True;0.1288844324658412;S100;False;28.73248634518248;E180;0.0;False;-;Low;Low
8606;Parking;64.6013;26.664;671;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;45.98024595356348;E075;True;0.0079005341287332;N022;0.0;False;-;Low;Low
8607;Parking;66.7035;27.7552;670;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0137105520297661;E063;0.0;False;-;Low;Low
8608;Parking;41.7626;-2.3187;669;ES;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;52.7726395993918;E090;True;0.0023515492716751;;0.0;False;-;Low;Low
8609;Parking;63.1332;21.7427;669;FI;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0345038456750647;;0.0;False;-;Low;Low
8610;Parking;66.6949;27.8382;667;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0096849345983026;E063;0.0;False;-;Low;Low
8611;Parking;64.4261;27.625;666;FI;OSM;False;False;Unclassified;False;False;rural;Low;False;False;;;True;0.0043796109920482;N022;0.0;False;-;Low;Low
8612;Parking;51.3738;21.4229;662;PL;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;48.23436553556614;E372;True;0.0223076818244567;;0.0;False;-;Low;Low
8613;Parking;51.3701;19.8349;662;PL;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;14.631094300696947;E075;True;0.0025848113629329;;0.0;False;-;Low;Low
8614;Parking;56.588;25.5887;659;LV;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;True;0.0230411343858065;E022;False;71.09322692103581;;0.0;False;-;Low;Low
8615;Parking;48.7049;21.6335;647;SK;CRS and Others;False;False;Urban fabric;False;False;suburb;Low;False;True;0.0007409562511427;E050;False;25.563197985252927;E050;0.0;False;-;Low;Low
8616;Parking;58.9576;23.7893;642;EE;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;39.0940822548197;E067;True;0.0235828522537845;;0.0;False;-;Low;Low
8617;Parking;62.7648;28.7013;641;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0404384203410899;N017;0.0;False;-;Low;Low
8618;Parking;58.9587;17.9025;637;SE;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;False;24.43868215532939;E004;True;0.2781647710624986;;0.0;False;-;Low;Low
8619;Parking;58.8839;14.2949;637;SE;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;47.43484134378421;E018;True;0.0262689913534541;;0.0;False;-;Low;Low
8620;Parking;55.0524;10.5958;630;DK;Mixed;False;False;Urban fabric;False;False;suburb;Low;False;False;31.494769354364283;E020;True;0.02792794303985;;0.0;False;-;Low;Low
8621;Parking;66.6976;27.6169;624;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0033465351205011;E063;0.0;False;-;Low;Low
8622;Parking;45.2711;23.3823;621;RO;Mixed;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;66.41577434469444;E068;True;0.0339220396499056;E079;0.0;False;-;Low;Low
8623;Parking;54.3537;24.7841;617;LT;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;38.49157192469841;;True;0.0614120470775842;;0.0;False;-;Low;Low
8624;Parking;63.4457;22.5688;616;FI;OSM;False;False;Agricultural areas;False;False;rural;Low;False;False;;;True;0.0219590263468733;;0.0;False;-;Low;Low
8625;Parking;59.1112;25.7264;604;EE;Mixed;False;False;Urban fabric;False;False;rural;Low;False;False;13.55901393873791;E263;True;0.0258023194560327;;0.0;False;-;Low;Low
8626;Parking;66.6959;27.6908;601;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0176157676700618;E063;0.0;False;-;Low;Low
8627;Parking;53.8412;20.73;577;PL;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;42.98369256969049;E077;True;0.0154868959249346;;0.0;False;-;Low;Low
8628;Parking;45.9873;14.32;544;SI;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;True;0.1397111799654555;E061;False;11.187637674297244;E061;0.0;False;-;Low;Low
8629;Parking;44.5186;26.2797;540;RO;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;False;6.100912592640916;100A;True;0.0014107075455233;E085;0.0;False;-;Low;Low
8630;Parking;61.577;23.476;539;FI;CRS and Others;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;;;True;0.0157766682711461;E012;0.0;False;-;Low;Low
8631;Parking;61.4253;21.8779;539;FI;CRS and Others;False;False;Industrial, commercial and transport units;False;False;unclassified;Low;False;False;109.6208668260439;E018;True;0.0170279069135519;;0.0;False;-;Low;Low
8632;Parking;64.6421;16.6118;537;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.1722265432452569;E045;0.0;False;-;Low;Low
8633;Parking;64.2486;16.3366;537;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.1199770430056374;E045;0.0;False;-;Low;Low
8634;Parking;55.9344;25.5868;535;LT;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;False;54.78925817086566;A006;True;0.0964355596536863;;0.0;False;-;Low;Low
8635;Parking;54.3487;24.6862;532;LT;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;43.15857418587372;;True;0.0270686591227074;;0.0;False;-;Low;Low
8636;Parking;63.4761;27.2989;524;FI;OSM;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;;;True;0.0304897374943625;E063;0.0;False;-;Low;Low
8637;Parking;66.6863;26.7178;512;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0019143860167796;N082;0.0;False;-;Low;Low
8638;Parking;64.4853;24.299;498;FI;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0102202650496753;;0.0;False;-;Low;Low
8639;Parking;53.6024;16.8079;490;PL;CRS and Others;False;False;Urban fabric;False;False;rural;Low;False;False;;;True;0.0549805181924325;;0.0;False;-;Low;Low
8640;Parking;44.5585;6.2201;485;FR;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;69.2122797591568;E070;True;0.0010167488204382;E000;0.0;False;-;Low;Low
8641;Parking;64.483;27.3661;469;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.1000694968683294;N022;0.0;False;-;Low;Low
8642;Parking;45.9793;11.2366;458;IT;OSM;False;False;Agricultural areas;False;False;rural;Low;False;False;9.23840238594934;E045;True;0.2354058703213431;;0.0;False;-;Low;Low
8643;Parking;45.0319;5.7685;448;FR;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;54.10791495398868;E70;True;0.0161121459087717;E000;0.0;False;-;Low;Low
8644;Parking;56.2038;15.8622;446;SE;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;;;True;0.0138954686611471;E022;0.0;False;-;Low;Low
8645;Parking;56.4041;-5.1568;442;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;60.14508370094152;E500;True;0.1229893973215114;S210;0.0;False;-;Low;Low
8646;Parking;56.3522;-3.5725;442;UK;Mixed;False;False;Agricultural areas;False;False;unclassified;Low;False;False;47.28698248595656;S100;True;0.0555959872709299;S100;0.0;False;-;Low;Low
8647;Parking;52.6773;0.8864;442;UK;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;49.13640205913116;E240;True;0.0046912588079509;E152;0.0;False;-;Low;Low
8648;Parking;62.4724;21.4307;399;FI;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;;;True;0.3231455470297623;;0.0;False;-;Low;Low
8649;Parking;62.985;14.5792;398;SE;CRS and Others;False;False;Agricultural areas;False;False;unclassified;Low;False;False;;;True;0.0130169069266703;;0.0;False;-;Low;Low
8650;Parking;62.8743;14.5229;398;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.1324543341894531;;0.0;False;-;Low;Low
8651;Parking;66.8134;28.3967;397;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0274572410453373;N082;0.0;False;-;Low;Low
8652;Parking;54.7374;-5.9627;395;UK;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;True;0.0225515884060977;E180;False;6.102604242292081;E160;0.0;False;-;Low;Low
8653;Parking;67.8466;20.3621;370;SE;Mixed;False;False;Wetlands;False;False;unclassified;Low;False;True;0.0169167791195588;;False;;;0.0;False;-;Low;Low
8654;Parking;41.5524;-5.6164;356;ES;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;45.86791283929467;E080;True;0.4952759487351333;E082;0.0;False;-;Low;Low
8655;Parking;47.123;9.1462;319;CH;CRS and Others;False;False;Water bodies;False;False;suburb;Low;False;False;47.992927084165125;;True;0.3975187536427201;;0.0;False;-;Low;Low
8656;Parking;45.7918;24.6971;316;RO;OSM;False;False;Agricultural areas;False;False;rural;Low;False;False;33.532528422278496;E081;True;0.0074535612997591;E068;0.0;False;-;Low;Low
8657;Parking;56.2417;10.6543;314;DK;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;32.348170649970854;E045;True;0.0253574502566624;;0.0;False;-;Low;Low
8658;Parking;59.3711;16.8451;308;SE;CRS and Others;False;False;Agricultural areas;False;False;unclassified;Low;False;True;0.037028836296752;E020;False;28.10125751428929;E018;0.0;False;-;Low;Low
8659;Parking;59.3608;12.2791;308;SE;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;True;0.0590632629045756;E018;False;40.750164917371;E045;0.0;False;-;Low;Low
8660;Parking;62.4861;6.4856;291;NO;Mixed;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;;;True;0.0313024710180906;E39;0.0;False;-;Low;Low
8661;Parking;50.9997;20.5025;287;PL;OSM;False;False;Agricultural areas;False;False;rural;Low;False;False;75.91053353132057;E075;True;0.0098947369993926;;0.0;False;-;Low;Low
8662;Parking;62.8945;22.0801;282;FI;OSM;False;False;Agricultural areas;False;False;rural;Low;False;False;;;True;0.0529721515036301;E012;0.0;False;-;Low;Low
8663;Parking;57.2014;-2.2873;280;UK;Mixed;False;False;Urban fabric;False;False;city;Low;False;False;;;True;0.0122173959737271;S100;0.0;False;-;Low;Low
8664;Parking;57.1663;-5.2808;280;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.1123349889785162;S200;0.0;False;-;Low;Low
8665;Parking;58.9586;23.6745;273;EE;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;45.31427749155224;E067;True;0.0943537237903591;;0.0;False;-;Low;Low
8666;Parking;66.6975;27.5558;268;FI;OSM;False;False;Water bodies;False;False;rural;Low;False;False;;;True;0.0205630623726638;E063;0.0;False;-;Low;Low
8667;Parking;42.671;18.0804;266;HR;OSM;False;False;Forest and semi natural areas;False;False;suburb;Low;False;True;0.2264515346601216;;False;57.94696034921415;;0.0;False;-;Low;Low
8668;Parking;63.3082;12.4432;263;SE;CRS and Others;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0329564838582655;E014;0.0;False;-;Low;Low
8669;Parking;53.0253;16.8058;250;PL;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;74.81977487448373;E030;True;0.0197028037705645;;0.0;False;-;Low;Low
8670;Parking;53.0147;18.8188;250;PL;Mixed;False;False;Urban fabric;False;False;rural;Low;False;False;5.527853449970313;E075;True;0.0151592507747855;E000;0.0;False;-;Low;Low
8671;Parking;65.0341;28.8868;241;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0142103343760902;E063;0.0;False;-;Low;Low
8672;Parking;55.9184;21.4757;239;LT;CRS and Others;False;False;Urban fabric;False;False;rural;Low;False;False;21.61685274875541;E085;True;0.0255874853584247;E272;0.0;False;-;Low;Low
8673;Parking;51.1091;-2.1034;239;UK;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;False;44.821712872943074;E300;True;0.0377808404276655;E310;0.0;False;-;Low;Low
8674;Parking;66.1518;13.8367;238;NO;Mixed;False;False;Urban fabric;False;False;unclassified;Low;False;False;;;True;0.0227016979729995;E6;0.0;False;-;Low;Low
8675;Parking;38.3718;23.3951;225;EL;OSM;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;True;0.1940368764342362;E075;False;6.531625369275308;E000;0.0;False;-;Low;Low
8676;Parking;38.3378;22.193;225;EL;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;15.212286756263172;E065;True;0.3211064582699179;E065;0.0;False;-;Low;Low
8677;Parking;46.3993;17.4822;220;HU;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;26.527249959241484;E71;True;0.0145995620240433;;0.0;False;-;Low;Low
8678;Parking;46.3944;17.1969;220;HU;CRS and Others;False;False;Urban fabric;False;False;rural;Low;False;False;12.602414207034958;E71;True;0.0110145291209644;;0.0;False;-;Low;Low
8679;Parking;46.3702;17.9207;220;HU;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;47.737738608978624;E71;True;0.007920407297557;;0.0;False;-;Low;Low
8680;Parking;54.3159;-7.7021;218;UK;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0150213011273287;E181;0.0;False;-;Low;Low
8681;Parking;55.8893;11.5688;209;DK;OSM;False;False;Agricultural areas;False;False;rural;Low;False;False;47.75394678055618;E020;True;0.0079761696621603;;0.0;False;-;Low;Low
8682;Parking;58.6626;23.732;205;EE;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;41.50303555211797;E067;True;0.0207416782012194;;0.0;False;-;Low;Low
8683;Parking;38.9811;22.8901;202;EL;OSM;False;False;Unclassified;False;False;rural;Low;False;True;0.0344343314611332;E075;False;16.049959304933925;;0.0;False;-;Low;Low
8684;Parking;46.8174;25.834;202;RO;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;True;0.0143214578666528;;False;80.11887535705543;;0.0;False;-;Low;Low
8685;Parking;53.7047;22.4222;195;PL;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;True;0.1116066441760448;;False;53.2227475296218;;0.0;False;-;Low;Low
8686;Parking;49.8704;19.7098;192;PL;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;18.792642483171665;E040;True;0.0730480654328983;;0.0;False;-;Low;Low
